IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
442,MT5_Backtest,442,2025.11.19 15:32:00,2025-11-19,15:32:00,Wednesday,November,2025-11-19,07:32:00,Wednesday,November,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.48,-0.29,1.19,443,443,2025-11-19,07:35:00,Wednesday,November,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,sell,out,24,0,0,Loss,Long,3,-19.594594594594593,-0.81,24628.9,24659.4,94.33,100,322.15,10839.97,1961.62,0,-6.44,91.73,1756.76,1160.17,14.1,0,349.1,BULL,NORMAL,0,MANUAL,0,0,214.84,3100.89,310.39,0,-433.94,79.98,1743.28,1703.82,145.17,0,463.68,UNKNOWN,UNKNOWN,0,-0.29,-24.37,-28.5,4,3,30,-0.81,24659.4,24628.9,0,-0.31,0,-30.5,0,3,0,0,0.5,24641.9,11,0.04,13,24570.9,-60,-0.24,44,Late,0,11.75,7739.08,13.48,100,1,1,2025.11.19 15:32,0,94.33,100,10839.97,1961.62,322.15,0,-6.44,91.73,1756.76,1160.17,14.1,0,349.1,BULL,NORMAL,,PASS,1,2025.11.19 15:32,3,94.33,100,10839.97,1961.62,322.15,0,-6.44,91.73,1756.76,1160.17,14.1,0,349.1,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.568Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
444,MT5_Backtest,444,2025.11.19 15:35:00,2025-11-19,15:35:00,Wednesday,November,2025-11-19,07:35:00,Wednesday,November,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,1.19,0.15,1.34,445,445,2025-11-19,07:42:57,Wednesday,November,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,buy,out,24,0,0,Win,Short,7,12.605042016806722,0.37,24636.1,24616.4,89,60,-35.21,-2019.28,-6592.15,0,-1390.44,17.37,-2631.69,155.52,-41.9,0,433.91,BEAR,NORMAL,0,TP,0,0,-209.64,-7135.47,547.53,0,733.37,55.52,-1967.13,-1136.7,-67.15,0,-323.79,UNKNOWN,UNKNOWN,0,0.15,11.19,15.3,8,7,30,0.37,24616.4,24636.1,0.14,-0.05,14.5,-5.2,8,6,0,16424066.67,0.5,24532.7,82.9,-0.34,49,24641.9,-26.3,0.11,6,Early,67.6,-38.14,5116.19,-664.56,60,1,1,2025.11.19 15:35,0,89,60,-2029.06,-6607.19,-34.61,0,-1394.73,17.37,-2631.69,155.52,-41.9,0,433.91,BEAR,NORMAL,,PASS,1,2025.11.19 15:35,7.95,89,60,-2029.06,-6607.19,-34.61,0,-1394.73,17.37,-2631.69,155.52,-41.9,0,433.91,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.568Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
446,MT5_Backtest,446,2025.11.19 16:03:00,2025-11-19,16:03:00,Wednesday,November,2025-11-19,08:03:00,Wednesday,November,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.34,-0.4,0.94,447,447,2025-11-19,08:09:15,Wednesday,November,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,sell,out,24,0,0,Loss,Long,6,-29.850746268656714,-1.42,24587.2,24625.4,81,100,72.16,963.47,1057.75,0,-64.81,85.02,1968.57,-796.26,166.86,0,-597.54,BULL,NORMAL,0,SL,0,0,783.8,13701.98,-3449.4,0,-1058.57,53.32,976.38,110.82,32.06,0,110.09,UNKNOWN,UNKNOWN,0,-0.4,-42.55,-40,7,6,30,-1.42,24625.4,24587.2,0,-0.38,0,-38.2,0,7,0,0,0.5,24815.2,229.8,0.93,49,24524.9,-60.5,-0.25,24,Late,0,31.7,-12738.51,992.2,100,1,1,2025.11.19 16:03,0,81,100,963.47,1057.75,72.16,0,-64.81,85.02,1968.57,-796.26,166.86,0,-597.54,BULL,NORMAL,,PASS,1,2025.11.19 16:03,6.25,81,100,963.47,1057.75,72.16,0,-64.81,85.02,1968.57,-796.26,166.86,0,-597.54,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.569Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
448,MT5_Backtest,448,2025.11.19 16:35:00,2025-11-19,16:35:00,Wednesday,November,2025-11-19,08:35:00,Wednesday,November,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,0.94,0.16,1.1,449,449,2025-11-19,08:35:07,Wednesday,November,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,24,0,0,Win,Long,0,17.021276595744684,0.48,24580.9,24602.7,81,80,191,2682.01,6178.91,0,1109.3,96.05,4691.65,240.83,63.51,0,-691.12,BULL,HIGH,0,TP,0,0,-407.62,-2971.92,-849.1,0,447.96,31.05,-1549.37,-2408.05,-326.82,0,-929.13,UNKNOWN,UNKNOWN,0,0.16,14.55,15.8,1,0,30,0.48,24602.7,24580.9,0.15,-0.07,14.6,-7.2,1,1,0,15363062.5,0.5,24940.4,336.5,1.37,43,24589.2,-14.7,-0.06,5,Early,320.7,65,5653.93,6241.02,80,1,1,2025.11.19 16:35,0,81,80,2682.01,6178.91,191,0,1109.3,96.05,4691.65,240.83,63.51,0,-691.12,BULL,HIGH,,PASS,1,2025.11.19 16:35,0.11666666666666667,81,80,2682.01,6178.91,191,0,1109.3,96.05,4691.65,240.83,63.51,0,-691.12,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.569Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
450,MT5_Backtest,450,2025.11.19 16:42:00,2025-11-19,16:42:00,Wednesday,November,2025-11-19,08:42:00,Wednesday,November,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.1,0.16,1.26,451,451,2025-11-19,08:42:17,Wednesday,November,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,24,0,0,Win,Long,0,14.545454545454545,0.42,24650.9,24669.4,83.67,100,1010.5,9979.81,2332.93,0,752.41,99.18,163.17,5443.21,408.8,0,2089.04,BULL,HIGH,0,TP,0,0,-363.28,-2178.68,-2594.65,0,-709.27,15.25,1660.44,6006.07,324.19,0,2058.18,UNKNOWN,UNKNOWN,0,0.16,12.7,16.1,1,0,30,0.42,24669.4,24650.9,0.15,-0.04,14.8,-3.7,1,1,0,15406812.5,0.5,24940.4,269.7,1.09,36,24654.9,-15.8,-0.06,2,Early,253.6,83.93,12158.49,-1497.27,100,1,1,2025.11.19 16:42,0,83.67,100,9979.81,2332.93,1010.5,0,752.41,99.18,163.17,5443.21,408.8,0,2089.04,BULL,HIGH,,PASS,1,2025.11.19 16:42,0.2833333333333333,83.67,100,9979.81,2332.93,1010.5,0,752.41,99.18,163.17,5443.21,408.8,0,2089.04,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.569Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
452,MT5_Backtest,452,2025.11.19 16:50:00,2025-11-19,16:50:00,Wednesday,November,2025-11-19,08:50:00,Wednesday,November,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.26,0.15,1.41,453,453,2025-11-19,08:51:48,Wednesday,November,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,24,0,0,Win,Long,1,11.904761904761903,0.35,24694.9,24736.9,81,100,909.93,9707.13,805.82,0,769.41,99.05,-2840.27,-2025.45,-132.74,0,-412.97,AVOID,HIGH,0,TP,0,0,-363.62,-3837.18,1270.57,0,461.38,55.78,353.45,-1265.25,134.61,0,-644.44,UNKNOWN,UNKNOWN,0,0.15,10.64,15.3,2,1,30,0.35,24736.9,24694.9,0.12,-0.3,12.3,-29.7,2,1,0,16463266.67,0.5,24940.4,200.5,0.81,27,24730.2,-9.7,-0.04,1,Early,185.2,43.27,13544.31,-3193.72,100,1,1,2025.11.19 16:50,0,81,100,9707.13,805.82,909.93,0,769.41,99.05,-2840.27,-2025.45,-132.74,0,-412.97,AVOID,HIGH,,PASS,1,2025.11.19 16:50,1.8,81,100,9707.13,805.82,909.93,0,769.41,99.05,-2840.27,-2025.45,-132.74,0,-412.97,AVOID,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.569Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
454,MT5_Backtest,454,2025.11.19 16:53:00,2025-11-19,16:53:00,Wednesday,November,2025-11-19,08:53:00,Wednesday,November,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.41,0.16,1.57,455,455,2025-11-19,08:53:24,Wednesday,November,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,24,0,0,Win,Long,0,11.347517730496454,0.34,24747.2,24767.4,81,100,1361.18,9964.38,331.71,0,226.94,99.05,271.48,-266.53,315.75,0,-247.45,AVOID,HIGH,0,TP,0,0,-698.22,-6885.18,-400.1,0,176.23,31.18,-168.63,143.34,-103.82,0,47.64,UNKNOWN,UNKNOWN,0,0.16,10.19,16,1,0,30,0.34,24767.4,24747.2,0.14,-0.06,14.5,-5.7,1,1,0,15467000,0.5,24940.4,171.5,0.69,25,24765.4,-3.5,-0.01,1,Early,155.5,67.87,16849.55,440.11,100,1,1,2025.11.19 16:53,0,81,100,9964.38,331.71,1361.18,0,226.94,99.05,271.48,-266.53,315.75,0,-247.45,AVOID,HIGH,,PASS,1,2025.11.19 16:53,0.4,81,100,9964.38,331.71,1361.18,0,226.94,99.05,271.48,-266.53,315.75,0,-247.45,AVOID,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.570Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
456,MT5_Backtest,456,2025.11.19 17:41:00,2025-11-19,17:41:00,Wednesday,November,2025-11-19,09:41:00,Wednesday,November,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,1.57,0.16,1.73,457,457,2025-11-19,09:47:39,Wednesday,November,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,6,10.19108280254777,0.31,24880.1,24842.1,83.67,80,-659.63,-7263.61,-3741.43,0,-977.54,16.18,-168.63,143.34,-103.82,0,47.64,BEAR,NORMAL,0,TP,0,0,-643.33,-4817.86,-836.72,0,122.77,31.18,-1452.48,-762.73,-153.32,0,-57.03,UNKNOWN,UNKNOWN,0,0.16,9.25,15.5,7,6,30,0.31,24842.1,24880.1,0.14,-0.24,14.3,-23.7,7,4,0,15550062.5,0.5,24615.2,225.7,-0.91,40,24841.9,-1,0,1,Early,210.2,-15,-2445.75,1283.85,80,1,1,2025.11.19 17:41,0,83.67,80,-7263.61,-3741.43,-659.63,0,-977.54,16.18,-168.63,143.34,-103.82,0,47.64,BEAR,NORMAL,,PASS,1,2025.11.19 17:47,0.65,83.67,80,-4420.53,-738.65,-468.88,0,-337.2,16.18,510.04,2484.01,137.99,0,938.71,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.570Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
458,MT5_Backtest,458,2025.11.19 17:53:00,2025-11-19,17:53:00,Wednesday,November,2025-11-19,09:53:00,Wednesday,November,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,1.73,0.16,1.89,459,459,2025-11-19,09:54:02,Wednesday,November,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,1,9.248554913294798,0.28,24790.9,24764.6,91.67,80,-677.39,-14844.75,-952.17,0,326.06,31.58,-1263.8,-249.49,-18.3,0,-123.65,BEAR,NORMAL,0,TP,0,0,105.73,762.71,3766.4,0,633.9,96.18,624.09,-317.53,98.48,0,-232.13,UNKNOWN,UNKNOWN,0,0.16,8.47,16,2,1,30,0.28,24764.6,24790.9,0.15,-0.12,14.8,-11.5,2,1,0,15494312.5,0.5,24603.9,159.5,-0.64,43,24779.9,-16.5,0.07,1,Early,143.5,-64.6,-15607.47,-1887.9,80,1,1,2025.11.19 17:53,0,91.67,80,-14844.75,-952.17,-677.39,0,326.06,31.58,-1263.8,-249.49,-18.3,0,-123.65,BEAR,NORMAL,,PASS,1,2025.11.19 17:53,1.0333333333333334,91.67,80,-14844.75,-952.17,-677.39,0,326.06,31.58,-1263.8,-249.49,-18.3,0,-123.65,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.570Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
460,MT5_Backtest,460,2025.11.19 17:58:00,2025-11-19,17:58:00,Wednesday,November,2025-11-19,09:58:00,Wednesday,November,15-040,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,1.89,0.15,2.04,461,461,2025-11-19,10:05:59,Wednesday,November,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,7,7.936507936507936,0.25,24744.1,24698.6,91.67,80,-661.76,-20087.09,-2933.09,0,-365.77,16.58,-1624.54,-1411.35,-30.9,0,-429.12,BEAR,NORMAL,0,TP,0,0,241.62,3695.14,4842.23,0,997.68,98.92,2773.64,4917.66,159.9,0,1298.66,UNKNOWN,UNKNOWN,0,0.15,7.35,15,8,7,30,0.25,24698.6,24744.1,0.14,-0.32,13.8,-31.7,8,5,0,16496066.67,0.5,24600.9,96.5,-0.39,45,24710.9,-13.5,0.05,17,Early,81.5,-82.33,-23782.23,-4398.18,80,1,1,2025.11.19 17:58,0,91.67,80,-20087.09,-2933.09,-661.76,0,-365.77,16.58,-1624.54,-1411.35,-30.9,0,-429.12,BEAR,NORMAL,,PASS,1,2025.11.19 18:05,0.9833333333333333,83.67,80,-4281.68,-1952.34,-460.61,0,-1223.6,16.18,-405.37,-1238.74,-193.5,0,-22.87,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.570Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
462,MT5_Backtest,462,2025.11.19 18:36:00,2025-11-19,18:36:00,Wednesday,November,2025-11-19,10:36:00,Wednesday,November,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,2.04,0.16,2.2,463,463,2025-11-19,10:36:33,Wednesday,November,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Win,Short,0,7.8431372549019605,0.24,24640.9,24620.6,83.67,80,-643.33,-4817.86,-836.72,0,122.77,31.18,-1769.23,-487.3,-109.97,0,37.96,BEAR,NORMAL,0,TP,0,0,-75.8,-149.54,-1305.41,0,-558.95,14.14,297.68,1159.09,174.88,0,457.23,UNKNOWN,UNKNOWN,0,0.16,7.27,16.3,1,0,30,0.24,24620.6,24640.9,0.13,-0.08,12.8,-7.5,1,1,0,15400562.5,0.5,24551.9,65.2,-0.26,30,24674.4,-57.3,0.23,25,Early,48.9,17.04,-4668.32,-2066.91,80,1,1,2025.11.19 18:36,0,83.67,80,-4817.86,-836.72,-643.33,0,122.77,31.18,-1769.23,-487.3,-109.97,0,37.96,BEAR,NORMAL,,PASS,1,2025.11.19 18:36,0.55,83.67,80,-4817.86,-836.72,-643.33,0,122.77,31.18,-1769.23,-487.3,-109.97,0,37.96,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.571Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
464,MT5_Backtest,464,2025.11.19 18:43:00,2025-11-19,18:43:00,Wednesday,November,2025-11-19,10:43:00,Wednesday,November,15-043,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,2.2,-0.23,1.97,465,465,2025-11-19,10:46:00,Wednesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,24,0,0,Loss,Long,3,-10.454545454545453,-0.39,24617.4,24656.2,83.67,80,105.73,762.71,3766.4,0,633.9,96.18,3028.47,3699.04,65.13,0,981.79,BULL,NORMAL,0,MANUAL,0,0,-555.19,-12111.11,-3340.49,0,104.47,31.18,-4677.28,2092.84,-282.54,0,1494.21,UNKNOWN,UNKNOWN,0,-0.23,-11.68,-23.2,4,3,30,-0.39,24656.2,24617.4,0.07,-0.32,7.3,-31.5,2,3,0,0,0.5,24674.4,48.7,0.2,15,24516.2,-109.5,-0.44,49,Late,0,65,12873.82,7705.75,80,1,1,2025.11.19 18:43,0,83.67,80,762.71,3766.4,105.73,0,633.9,96.18,3028.47,3699.04,65.13,0,981.79,BULL,NORMAL,,PASS,1,2025.11.19 18:43,3,83.67,80,762.71,3766.4,105.73,0,633.9,96.18,3028.47,3699.04,65.13,0,981.79,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.571Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
466,MT5_Backtest,466,2025.11.19 18:46:00,2025-11-19,18:46:00,Wednesday,November,2025-11-19,10:46:00,Wednesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,0.01,24,1.97,-0.26,1.71,467,467,2025-11-19,10:47:00,Wednesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,24,0,0,Loss,Short,1,-13.19796954314721,-0.51,24660.9,24628.2,86.33,60,31.85,-152.05,-4104.73,0,-1648.71,17.47,-53.05,-3012.26,-17.08,0,-925.33,BEAR,NORMAL,0,MANUAL,0,0,-637.26,-14492.05,-361.91,0,1195.12,31.32,-3411.65,1947.13,-185.41,0,1025.66,UNKNOWN,UNKNOWN,0,-0.26,-15.2,-26.2,2,1,30,-0.51,24628.2,24660.9,0,-0.33,0,-32.7,0,1,0,0,0.5,24500.7,153.7,-0.62,49,24674.4,-20,0.08,14,Late,0,-13.85,14339.99,3358.6,60,1,1,2025.11.19 18:46,0,86.33,60,-410.33,-4502.08,-30.84,0,-1762.24,17.47,-53.05,-3012.26,-17.08,0,-925.33,BEAR,NORMAL,,PASS,1,2025.11.19 18:46,1,86.33,60,-410.33,-4502.08,-30.84,0,-1762.24,17.47,-53.05,-3012.26,-17.08,0,-925.33,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.571Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
468,MT5_Backtest,468,2025.11.19 18:47:00,2025-11-19,18:47:00,Wednesday,November,2025-11-19,10:47:00,Wednesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,0.01,24,1.71,-0.4,1.31,469,469,2025-11-19,10:48:45,Wednesday,November,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,sell,out,24,0,0,Loss,Long,1,-23.391812865497077,-1.02,24613.4,24658.9,86.33,100,219.97,2195.01,-130.2,0,-347.46,74.35,-236.38,-282.06,-79.74,0,119.11,BULL,NORMAL,0,SL,0,0,-459.33,-14927.58,536.57,0,1208.86,56.32,-4317.01,-1392.86,-123.56,0,-221.67,UNKNOWN,UNKNOWN,0,-0.4,-30.53,-40.2,2,1,30,-1.02,24658.9,24613.4,0.06,-0.4,5.8,-39.7,1,2,0,0,0.5,24674.4,61.5,0.25,13,24483.8,-129.1,-0.52,49,Late,0,18.03,17122.59,4080.63,100,1,1,2025.11.19 18:47,0,86.33,100,2317.08,57.61,321.9,0,-293.8,74.35,-236.38,-282.06,-79.74,0,119.11,BULL,NORMAL,,PASS,1,2025.11.19 18:47,1.75,86.33,100,2317.08,57.61,321.9,0,-293.8,74.35,-236.38,-282.06,-79.74,0,119.11,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.572Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
